airline_sentiment,negativereason,airline,airline_sentiment_gold,name,retweet_count,text,tweet_created,tweet_id,tweet_location,user_timezone
positive,,American,,Mtts28,0,@AmericanAir This is exactly why ill be flying AA from @Dulles_Airport to Dallas! Only airline I trust!,2/24/15 11:08,5.70299E+17,Virginia,Eastern Time (US & Canada)
negative,Customer Service Issue,American,,law_econ,0,@AmericanAir This doesn't address my issue. I am on hold for 30 min to speak with an agent.,2/24/15 11:06,5.70299E+17,"Newport Beach, CA",Central Time (US & Canada)
positive,,American,,SusieBarre,0,@AmericanAir got another flight. Thanks you,2/24/15 11:06,5.70299E+17,,
neutral,,American,,chrissieward71,0,@AmericanAir u r horrible.went online to Cancelled Flight flight-no button-4that.Called CS &amp;wait time 40 mins&amp;put in my #.800#called&amp;it hungupNOHELP,2/24/15 11:06,5.70299E+17,oklahoma,
negative,Customer Service Issue,American,,denismishin,0,"@AmericanAir submitted a case to AA customer relations two weeks ago, no word ever since! whats the point of even having CR?",2/24/15 11:06,5.70299E+17,"Bellevue, WA",Eastern Time (US & Canada)
negative,Late Flight,American,,djjohnpayne,0,"@AmericanAir if by near the gate you mean sitting on the plane for almost 2 hours, then yeah.",2/24/15 11:05,5.70298E+17,"Las Vegas, NV",Pacific Time (US & Canada)
positive,,American,,ThisIsKari,0,@AmericanAir I don't think you should help him at all based on his behavior. The voucher and cot seem like enough lol _,2/24/15 11:04,5.70298E+17,"Dallas, TX",Central Time (US & Canada)
negative,Late Flight,American,,ELLLORRAC,0,@AmericanAir still waiting for a flight... I should get my money back,2/24/15 11:04,5.70298E+17,,Central Time (US & Canada)
negative,Cancelled Flight,American,,jkordyback,0,@AmericanAir I Cancelled Flighted my flight. I really don۪t need this much trouble.,2/24/15 11:01,5.70298E+17,"North Saanich, BC",Pacific Time (US & Canada)
negative,Customer Service Issue,American,,Andrew_Wasila,0,"@AmericanAir: @Andrew_Wasila We're sorry you were uncomfortable, Andrew. What can we do for you?۝ SMA",2/24/15 11:01,5.70297E+17,,Quito
neutral,,American,,penyu1818,0,"@AmericanAir Hi, can you please ticket my award ticket? The status is ""On Request"" now. Thanks.",2/24/15 11:01,5.70297E+17,,
positive,,American,,rakugojon,0,@AmericanAir got back eventually! Was a rollercoaster. Once I got to the airport &amp; got to speak to someone things got fixed very quick.,2/24/15 10:59,5.70297E+17,San Francisco,London
negative,Late Flight,American,,aaronmsantos,0,@AmericanAir that's 16+ extra hours of travel time. Missed vacation time and now you guys are messing with my professional life.,2/24/15 10:59,5.70297E+17,"Brooklyn, NY and all over.",Quito
negative,Flight Attendant Complaints,American,,lilirr,0,"@AmericanAir Checked in on app since yesterday. Confirmed upgrade &amp; carry on, got to counter &amp; manager upgraded somebody else on my seat!",2/24/15 10:59,5.70297E+17,,Mountain Time (US & Canada)
negative,Flight Booking Problems,American,,AesaGaming,0,@AmericanAir Trying desperately to get my boyfriend booked on the same US Airways flight as myself for the same price. Can you help?,2/24/15 10:58,5.70297E+17,,
positive,,American,,TheVirtualJosh,0,"@AmericanAir yes yes yes,so glad to be headed home!",2/24/15 10:57,5.70297E+17,,
negative,Bad Flight,American,,ferraro__rocher,0,@AmericanAir don't worry. I'll be sending a letter with what I expect from you for compensation. I fly twice a week w/you guys...for now,2/24/15 10:55,5.70296E+17,"Plano, TX",Mountain Time (US & Canada)
positive,,American,,MeeestarCoke,0,@AmericanAir thanks!!,2/24/15 10:55,5.70296E+17,BK,
positive,,American,,THE_amandajean,0,@AmericanAir thanks keep me updated just hope I make either of my connections to Killeen Tx,2/24/15 10:54,5.70296E+17,the one and only TEXAS!!!!,Mountain Time (US & Canada)
negative,Customer Service Issue,American,,HollyKinnamon,0,@AmericanAir I have been on hold w/customer service line for 68 minutes.  This after I was on phone with an agent for 35 min b/f call droped,2/24/15 10:53,5.70296E+17,"Washington, DC",Quito
negative,Flight Booking Problems,American,,barbararwill,0,@AmericanAir I tried to book a rwrd and was told I couldnt. Bought tix on USAir (now AA-no choice) didn't bother to + AAdv# with this svc...,2/24/15 10:52,5.70295E+17,Mexico City,
neutral,,American,,idk_but_youtube,0,@AmericanAir did you know that suicide is the second leading cause of death among teens 10-24?,2/24/15 10:45,5.70293E+17,1/1 loner squad,Eastern Time (US & Canada)
negative,Bad Flight,American,,alicizzle,0,@AmericanAir narrowly made standby...lots of snags this trip!,2/24/15 10:42,5.70293E+17,MiniApple(s),
neutral,,American,,pbpinftworth,0,@AmericanAir @pbpinftworth iPhone 6 64GB (not 6 plus),2/24/15 10:41,5.70292E+17,"DFW, TX",Central Time (US & Canada)
negative,Late Flight,American,,JesicaLSantos,0,"@AmericanAir i ordered it as i always do. But on a 9hour flight delayed for 4 hours, it was worse than ever before when you forgot my meal.",2/24/15 10:37,5.70291E+17,NY (Globetrotter.ExBonaerense),
positive,,American,,mpresdenver,0,@AmericanAir thanks so much!,2/24/15 10:36,5.70291E+17,"Denver, Colorado",Mountain Time (US & Canada)
positive,,American,,saianel,0,"@AmericanAir @RobertDwyer AA doesnt charge any fees to change award tickets as long as the origin, destination &amp; award type remains the same",2/24/15 10:33,5.70291E+17,Texas,Mountain Time (US & Canada)
negative,Cancelled Flight,American,,SusieBarre,0,@AmericanAir I need a flight out tonight. Isn't there anything else?,2/24/15 10:33,5.7029E+17,,
positive,,American,,oobunillaoo,0,@AmericanAir thank you for the confirmation.,2/24/15 10:33,5.7029E+17,usa::fr::uk,London
negative,Can't Tell,American,,PBSamson,0,"@AmericanAir spent $8 for the choppiest feed of ""Whiplash"" ever. #americanairlinesfail #iwantmymoneyback",2/24/15 10:32,5.7029E+17,"Los Angeles, CA",Pacific Time (US & Canada)
neutral,,American,,waynebevan,0,@AmericanAir OK I will call them likely tmrw UK time to question the process getting the change charge reversed due to a bereavement,2/24/15 10:31,5.7029E+17,,Alaska
negative,Lost Luggage,American,,brownsrock,0,@AmericanAir - Please find my bag!! In Singapore for three days already without my bag. Last known destination LAX Tag: 580815 Please help.,2/24/15 10:28,5.70289E+17,"Bangkok, Thailand",Bangkok
negative,Customer Service Issue,American,,jkordyback,0,@AmericanAir Inconvenient۝ is such a convenient word.,2/24/15 10:27,5.70289E+17,"North Saanich, BC",Pacific Time (US & Canada)
negative,Lost Luggage,American,,jacquelinewins6,0,"@AmericanAir
 Your response could have made all the difference. It could have made the situation better. NO TRUST...GET LOST like my bag.",2/24/15 10:24,5.70288E+17,,
negative,Late Flight,American,,aaronmsantos,0,"@AmericanAir delayed on the way to Puerto Rico and delayed on the way back to New York, this is disgraceful",2/24/15 10:24,5.70288E+17,"Brooklyn, NY and all over.",Quito
negative,Lost Luggage,American,,jacquelinewins6,0,"@AmericanAir That's ok...You may keep my $25 and lose my bag with no info, but you no longer have my trust. Bad way to handle this.",2/24/15 10:22,5.70288E+17,,
negative,Late Flight,American,,THE_amandajean,0,@AmericanAir come on I just want to go home I can't miss another day of work #stuckinmemphis #texasisclosed,2/24/15 10:22,5.70288E+17,the one and only TEXAS!!!!,Mountain Time (US & Canada)
neutral,,American,,IoanGil,0,@AmericanAir Here is the photo ;) http://t.co/VMqUURZUpW,2/24/15 10:20,5.70287E+17,,London
negative,Cancelled Flight,American,,djjohnpayne,0,@AmericanAir you guys are killing me. http://t.co/22iPGeIcSm,2/24/15 10:19,5.70287E+17,"Las Vegas, NV",Pacific Time (US & Canada)
positive,,American,,pokecrastinator,0,@AmericanAir Aww cool! It's nice to know they are still up above my head then. One of my faves.,2/24/15 10:11,5.70285E+17,United States,Mountain Time (US & Canada)
neutral,,American,,sammy575,0,@AmericanAir what's the status of flight 1357 out of sju?,2/24/15 10:10,5.70285E+17,New York,Eastern Time (US & Canada)
neutral,,American,,mmanny,0,"@AmericanAir Would love to DM you, but my Twitter app says you're not following me and I can't.",2/24/15 10:09,5.70284E+17,NYC,Eastern Time (US & Canada)
negative,Bad Flight,American,,BartonDVM,0,"@AmericanAir Its not that I wasn't offered ""perks"" by @USAirways.  I ASKED and was told, ""NO."" #thenewamerican",2/24/15 10:09,5.70284E+17,Arkansas,Central Time (US & Canada)
negative,Customer Service Issue,American,,chagaga2013,0,@AmericanAir good care of their customers if anything happen to then take you @Delta  for getting me back to NYC !! Screw you @AmericanAir,2/24/15 10:08,5.70284E+17,new york city,Central Time (US & Canada)
negative,Cancelled Flight,American,,chagaga2013,0,@AmericanAir cost me over 200 dollars because flight was Cancelled Flightled and couldn't even give me a food comp!! Fly @JetBlue @Delta they take,2/24/15 10:07,5.70284E+17,new york city,Central Time (US & Canada)
negative,Cancelled Flight,American,,chagaga2013,0,@AmericanAir they will just say dumb things to beat around the bush ! If you're flight Cancelled Flightled be prepared for no compassion from them,2/24/15 10:06,5.70284E+17,new york city,Central Time (US & Canada)
neutral,,American,,pbpinftworth,0,@americanair Yes to the iOS. I'm running iOS 8.1.3,2/24/15 10:05,5.70283E+17,"DFW, TX",Central Time (US & Canada)
negative,Late Flight,American,,chagaga2013,0,@AmericanAir worst company ever please do not fly with them I repeat please do not fly !! They will not credit you if you're delayed,2/24/15 10:04,5.70283E+17,new york city,Central Time (US & Canada)
positive,,American,,alicizzle,0,"@AmericanAir continues to win: I've never missed a flight before, but a nice little quiet gate change made it possible. Sheesh.",2/24/15 10:02,5.70283E+17,MiniApple(s),
neutral,,American,,mrespinosa1971,0,@AmericanAir - keeping AA up in the Air! My crew chief cousin Alex Espinosa in DFW! http://t.co/0HXLNvZknP,2/24/15 10:01,5.70282E+17,Great State of Texas,Central Time (US & Canada)
negative,Lost Luggage,American,,MrsPang725,0,"@AmericanAir lost my cats, missed their flights, kept them crated 30 hrs for a  would-be 5 hr trip. You'll never touch my pets again.",2/24/15 9:59,5.70282E+17,City by the Bay,Eastern Time (US & Canada)
negative,Can't Tell,American,,EMesaLaw,0,@AmericanAir don't worry you won't steal my money again,2/24/15 9:59,5.70282E+17,Greater New England Area,Quito
negative,Customer Service Issue,American,,robkoenigld,0,@AmericanAir why am I continually getting put on hold by painfully inexperienced people when calling your Platinum desk?!,2/24/15 9:58,5.70282E+17,"indialantic, fl",Eastern Time (US & Canada)
negative,Customer Service Issue,American,,chone1984,0,@AmericanAir pretty lame response to a two paged single spaced letter http://t.co/aCebo6ELPa,2/24/15 9:57,5.70281E+17,,Eastern Time (US & Canada)
negative,Customer Service Issue,American,,jacquelinewins6,0,"@AmericanAir 
It's not what happens to us that matters...It's our response that matters. Way to drop the ball AA.",2/24/15 9:56,5.70281E+17,,
negative,Bad Flight,American,,traveller5207,0,"@AmericanAir I am looking for help on USAirways award travel booked for wife and two boys, no seats assigned.",2/24/15 9:55,5.70281E+17,Connecticut,Quito
neutral,,American,,LordLasenby,0,@AmericanAir @Clarkey_19 we done it with 1 truck... No biggie _,2/24/15 9:54,5.70281E+17,,London
negative,Can't Tell,American,,martinesquivel,0,@AmericanAir and @iTunesMusic have put me in bad mood. I haven't been this angry since Spagnuolo coached the #Rams,2/24/15 9:54,5.70281E+17,CA,Pacific Time (US & Canada)
negative,Cancelled Flight,American,,courtfierce,0,@AmericanAir AND they Cancelled Flighted my flight and left me with no help to find a hotel to stay in. I slept in an airport for a night-_-,2/24/15 9:53,5.7028E+17,513/lexingtonKY,Quito
negative,Cancelled Flight,American,,TheVirtualJosh,0,"@AmericanAir flight 1181 out of Vegas to DFW. Cancelled Flightled Sunday and Monday, no whammie today!",2/24/15 9:52,5.7028E+17,,
positive,,American,,sundialtours,0,"@AmericanAir ""Airport snow removal method #22...""
Keep up the good work folks, this is where Cessna's become 747's! http://t.co/oUmC1LrXDN",2/24/15 9:50,5.7028E+17,"Astoria, OR",Tijuana
neutral,,American,,jjqb1,0,@AmericanAir These birds could fly to South America for example #Argentina,2/24/15 9:49,5.70279E+17,,Buenos Aires
negative,Cancelled Flight,American,,SusieBarre,0,@AmericanAir my flight 386 from Jacksonville fl to Dallas is showing Cancelled Flightled. What is going on?  Am I rebooked on another flight?,2/24/15 9:48,5.70279E+17,,
positive,,American,,kdtate,0,"@AmericanAir great, thanks!",2/24/15 9:48,5.70279E+17,,
positive,,American,,hooton,0,@AmericanAir awesome. Thanks!,2/24/15 9:48,5.70279E+17,"Little Rock, AR",Central Time (US & Canada)
negative,Cancelled Flight,American,,SusieBarre,0,@AmericanAir my flight 386 to Dallas from Jacksonville fl has been Cancelled Flightled. No one has notified me. What's going on?,2/24/15 9:47,5.70279E+17,,
negative,Lost Luggage,American,,DBlock_Official,0,@AmericanAir extremely upset that your baggage handlers decide to go in my luggage and take my belongings,2/24/15 9:47,5.70279E+17,Posted,Central Time (US & Canada)
negative,Late Flight,American,,JesicaLSantos,0,"@AmericanAir flight 65 delayed over 4 hours on 2/22, had no GF meals despite my early request, attendant seat fell on my leg #badservice",2/24/15 9:46,5.70279E+17,NY (Globetrotter.ExBonaerense),
negative,Flight Attendant Complaints,American,,StefanNiemczyk,0,"@AmericanAir but, what I can always rely on when I fly USAir or American is that employees will be rude and unhappy.",2/24/15 9:37,5.70276E+17,,Arizona
negative,Customer Service Issue,American,,jkordyback,0,@AmericanAir robocalls me with another Cancelled Flightation. And then when I don۪t accept the change it won۪t let me connect to an agent. Just wow.,2/24/15 9:37,5.70276E+17,"North Saanich, BC",Pacific Time (US & Canada)
negative,Can't Tell,American,,gu_runyu,0,"@AmericanAir said that AA does not provide in-flight wifi on the routes to China based on some federal laws, but United does, why is that?",2/24/15 9:37,5.70276E+17,,
negative,Late Flight,American,,mwecker,0,"@AmericanAir Right. But more than two hours Late Flight, and it seems due to poor communication, which sounded like it was annoying on-plane staff",2/24/15 9:36,5.70276E+17,"Washington, DC",Eastern Time (US & Canada)
negative,Customer Service Issue,American,,StefanNiemczyk,0,@AmericanAir I'm not sure what happened to my USAirways status when the merger took place.,2/24/15 9:36,5.70276E+17,,Arizona
negative,Customer Service Issue,American,,mpresdenver,0,@AmericanAir can u help rebook passenger via Twitter/DM.  Been on hold for 1.5 hours. Thanks!,2/24/15 9:35,5.70276E+17,"Denver, Colorado",Mountain Time (US & Canada)
neutral,,American,,StefanNiemczyk,0,"@AmericanAir I'd like to apologize to the gate agent for flight AA76, I was not aware that zone 1 was after the nine other precious gems.",2/24/15 9:35,5.70276E+17,,Arizona
neutral,,American,,RobertDwyer,0,@AmericanAir my key point of confusion is whether I can make this change even though the initial Flight Booking Problems was on US Airways metal?,2/24/15 9:34,5.70276E+17,"Wellesley, MA",Eastern Time (US & Canada)
