Age,WorkClass,Education,MartialStatus,Occupation,Relationship,Race,Sex,HoursPerWeek,NativeCountry,GE50K
35,Private,Bachelors,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Male,20,United-States,1
43,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1
49,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,0
37,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Wife,White,Female,50,United-States,0
42,Self-emp-not-inc,Bachelors,Never-married,Farming-fishing,Own-child,White,Male,35,United-States,0
31,Private,Some-college,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,55,,1
19,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,25,United-States,0
41,Private,Doctorate,Never-married,Machine-op-inspct,Not-in-family,White,Female,40,United-States,1
51,Self-emp-inc,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,30,United-States,0
51,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,1
63,Private,10th,Widowed,Other-service,Not-in-family,White,Female,31,United-States,0
39,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,1
30,Private,HS-grad,Never-married,Sales,Own-child,White,Male,40,United-States,0
62,Without-pay,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,16,United-States,0
27,Private,HS-grad,Never-married,Craft-repair,Other-relative,Other,Male,40,Nicaragua,0
32,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,30,United-States,0
37,Local-gov,Bachelors,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,1
47,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,1
31,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,43,United-States,1
42,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,0
37,Private,Assoc-voc,Married-spouse-absent,Sales,Unmarried,Black,Female,32,United-States,0
60,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,34,United-States,0
42,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,72,United-States,1
38,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,36,United-States,1
24,Private,Assoc-acdm,Never-married,Prof-specialty,Own-child,Black,Male,20,United-States,0
34,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,45,United-States,0
20,,Some-college,Never-married,,Own-child,White,Female,30,United-States,0
29,Local-gov,Some-college,Never-married,Protective-serv,Own-child,White,Male,48,United-States,0
90,Private,HS-grad,Widowed,Adm-clerical,Unmarried,White,Female,25,United-States,0
55,Private,12th,Divorced,Machine-op-inspct,Not-in-family,White,Female,40,Italy,0
36,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,United-States,0
49,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,60,United-States,0
50,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,0
17,Private,11th,Never-married,Other-service,Own-child,White,Male,25,United-States,0
54,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,70,United-States,0
26,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,10,United-States,0
44,Private,Assoc-acdm,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,50,United-States,0
28,Private,Bachelors,Never-married,Prof-specialty,Own-child,Black,Female,40,United-States,0
54,Local-gov,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,1
21,Private,9th,Never-married,Machine-op-inspct,Own-child,Black,Male,20,United-States,0
24,Private,Assoc-voc,Never-married,Transport-moving,Not-in-family,White,Male,40,United-States,0
31,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,56,United-States,0
59,,Some-college,Never-married,,Not-in-family,Black,Female,40,United-States,0
41,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,48,United-States,1
29,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,40,United-States,0
50,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,0
32,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States,1
42,Private,Some-college,Divorced,Machine-op-inspct,Not-in-family,White,Female,40,United-States,0
47,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,30,United-States,1
44,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,0
49,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,Columbia,0
61,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,0
65,Local-gov,7th-8th,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0
45,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,1
59,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,40,United-States,0
30,Never-worked,HS-grad,Married-civ-spouse,,Wife,Black,Female,40,United-States,0
34,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,1
24,Private,1st-4th,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,40,Mexico,0
42,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,,1
37,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1
36,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
21,,Some-college,Never-married,,Own-child,White,Male,40,United-States,0
54,Private,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,1
34,Private,12th,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Male,35,Mexico,0
41,Private,Some-college,Divorced,Machine-op-inspct,Own-child,White,Male,40,Italy,0
18,Never-worked,Some-college,Never-married,,Own-child,White,Male,4,United-States,0
26,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,48,United-States,0
23,Federal-gov,HS-grad,Never-married,Armed-Forces,Not-in-family,White,Male,8,United-States,0
63,,Some-college,Divorced,,Not-in-family,White,Female,5,United-States,0
34,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1
54,Private,HS-grad,Widowed,Sales,Not-in-family,White,Female,37,United-States,0
37,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,72,Mexico,0
54,State-gov,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,0
22,Local-gov,Some-college,Never-married,Protective-serv,Other-relative,White,Female,43,United-States,0
32,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
42,State-gov,Some-college,Divorced,Adm-clerical,Own-child,White,Male,40,United-States,0
31,State-gov,Some-college,Never-married,Other-service,Own-child,White,Female,37,United-States,0
48,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,1
28,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,40,Hong,0
31,Private,10th,Divorced,Craft-repair,Not-in-family,White,Male,38,United-States,0
28,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0
24,Private,12th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,0
50,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Female,45,United-States,0
26,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,72,Mexico,0
37,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1
24,Private,5th-6th,Married-spouse-absent,Farming-fishing,Not-in-family,White,Male,40,Mexico,0
18,,11th,Never-married,,Own-child,White,Female,25,United-States,0
32,Private,HS-grad,Never-married,Other-service,Unmarried,Black,Female,40,United-States,0
23,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,55,Ireland,0
33,Local-gov,HS-grad,Divorced,Transport-moving,Not-in-family,White,Female,35,United-States,0
49,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
75,Self-emp-not-inc,Masters,Widowed,Sales,Not-in-family,White,Male,45,United-States,0
74,Self-emp-not-inc,Bachelors,Widowed,Craft-repair,Not-in-family,White,Male,8,Germany,1
26,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40,United-States,0
66,,HS-grad,Widowed,,Unmarried,White,Female,40,United-States,0
34,Private,Bachelors,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,45,United-States,0
18,Private,12th,Never-married,Other-service,Own-child,White,Male,12,United-States,0
33,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
36,State-gov,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Female,20,United-States,1
44,Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male,55,United-States,0
36,Private,11th,Never-married,Craft-repair,Not-in-family,Black,Female,40,United-States,0
53,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
60,Private,7th-8th,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Male,40,United-States,0
28,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Portugal,0
36,Private,10th,Divorced,Transport-moving,Unmarried,White,Male,48,United-States,0
35,Private,Assoc-voc,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,0
45,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,20,United-States,0
23,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,15,United-States,0
35,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,55,United-States,0
34,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,42,United-States,1
46,Private,Preschool,Married-civ-spouse,Machine-op-inspct,Other-relative,Black,Male,75,Dominican-Republic,0
58,State-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
55,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,45,United-States,0
63,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
41,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,0
45,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,76,United-States,0
41,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1
42,Private,HS-grad,Never-married,Sales,Unmarried,White,Female,40,United-States,0
90,Local-gov,7th-8th,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,0
41,Private,HS-grad,Never-married,Sales,Own-child,White,Male,40,United-States,0
22,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,50,United-States,0
53,Self-emp-not-inc,Prof-school,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,40,Philippines,1
49,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,Scotland,1
51,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,1
22,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,0
23,Private,Assoc-voc,Never-married,Other-service,Not-in-family,White,Female,40,United-States,0
59,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,1
40,Private,HS-grad,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,40,Japan,0
28,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,70,United-States,0
39,Private,HS-grad,Separated,Other-service,Not-in-family,White,Female,40,El-Salvador,0
25,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,37,United-States,0
48,State-gov,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,0
62,Private,9th,Married-civ-spouse,Other-service,Husband,Black,Male,42,United-States,0
44,Local-gov,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,0
28,Federal-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,50,United-States,0
62,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,0
32,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
59,Federal-gov,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,40,United-States,1
20,Private,Some-college,Never-married,Adm-clerical,Other-relative,White,Female,20,United-States,0
40,Private,Assoc-acdm,Separated,Tech-support,Unmarried,White,Female,32,United-States,0
47,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,47,United-States,1
60,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,0
55,Private,HS-grad,Separated,Protective-serv,Not-in-family,White,Male,81,United-States,0
18,Private,12th,Never-married,Adm-clerical,Own-child,White,Male,35,United-States,0
43,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,40,United-States,0
31,Self-emp-not-inc,HS-grad,Divorced,Other-service,Not-in-family,White,Male,35,United-States,0
22,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,50,United-States,0
56,Private,HS-grad,Divorced,Tech-support,Not-in-family,Black,Female,40,United-States,0
41,Private,HS-grad,Separated,Adm-clerical,Unmarried,White,Female,40,United-States,0
24,Private,HS-grad,Never-married,Other-service,Other-relative,White,Male,30,United-States,0
42,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1
53,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,1
52,Local-gov,7th-8th,Never-married,Other-service,Other-relative,Black,Female,40,United-States,0
42,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,89,United-States,1
48,Private,1st-4th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,Portugal,0
35,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,40,United-States,0
33,Private,11th,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,0
20,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,0
33,Private,Some-college,Never-married,Sales,Own-child,White,Male,45,United-States,0
30,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,40,United-States,0
31,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,0
29,Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,25,United-States,0
26,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,48,United-States,0
61,Private,Some-college,Divorced,Other-service,Not-in-family,Black,Male,40,United-States,0
45,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,,0
29,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,45,United-States,0
57,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,1
33,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,1
20,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,56,United-States,0
26,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,0
36,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,1
23,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,50,United-States,0
31,Private,HS-grad,Married-civ-spouse,Other-service,Wife,Black,Female,35,United-States,0
47,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,32,United-States,0
61,Private,11th,Widowed,Handlers-cleaners,Not-in-family,White,Female,30,United-States,0
35,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,0
23,Private,1st-4th,Married-civ-spouse,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Female,35,Mexico,0
20,,HS-grad,Never-married,,Own-child,White,Male,40,United-States,0
41,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,32,United-States,0
39,Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,40,Philippines,0
51,Local-gov,Doctorate,Divorced,Exec-managerial,Not-in-family,White,Female,45,United-States,1
61,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,56,United-States,0
51,Private,7th-8th,Divorced,Machine-op-inspct,Not-in-family,White,Female,48,United-States,0
36,Private,Preschool,Divorced,Other-service,Not-in-family,Other,Male,72,Mexico,0
41,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,0
